patent_number,patent_title,patent_date,patent_num_claims,patent_num_combined_citations,inventor_last_name,inventor_first_name,assignee_organization
8738706,Embedding user-selected content feed items in a webpage,2012-08-28,16,11,Wetherell,Christopher Jason,Google Inc.
8739207,Embedding user-selected content feed items in a webpage,2012-08-28,16,11,Parparita,Mihai,Google Inc.
8745018,Embedding user-selected content feed items in a webpage,2012-08-28,16,11,Shellen,Jason H.,Google Inc.
8745028,Hover-over gesturing on mobile devices,2012-08-28,21,16,Gildfind,Andrew,Google Inc.
8745104,Computer application pre-permissioning,2012-08-28,18,11,Swetland,Brian J.,Google Inc.
8745168,Computer application pre-permissioning,2012-08-28,18,11,Hackborn,Dianne K.,Google Inc.
8745226,Computer application pre-permissioning,2012-08-28,18,11,Bort,David P.,Google Inc.
8745477,Computer application pre-permissioning,2012-08-28,18,11,Onorato,Joseph M.,Google Inc.
8745741,Computer application pre-permissioning,2012-08-28,18,11,Bornstein,Daniel R.,Google Inc.
8746549,Computer application pre-permissioning,2012-08-28,18,11,Cannings,Richard G.,Google Inc.
8749580,Computer application pre-permissioning,2012-08-28,18,11,McFadden,Andrew T.,Google Inc.
8749641,Simultaneous use of multiple radio frequency channels,2012-09-04,20,14,McCloskey,E. Daniel,Google Inc.
8751304,Simultaneous use of multiple radio frequency channels,2012-09-04,20,14,Gossett,C. Philip,Google Inc.
8751965,Cross-lingual initialization of language models,2012-09-04,18,8,Nakajima,Kaisuke,Google Inc.
8751972,Cross-lingual initialization of language models,2012-09-04,18,8,Strope,Brian,Google Inc.
8752204,Multi-passenger multi-route travel planning through common locations,2012-09-11,24,56,Boyan,Justin A.,Google Inc.
8754861,Multi-passenger multi-route travel planning through common locations,2012-09-11,24,56,DeMarcken,Carl G.,Google Inc.
8755595,Optimal channel design for memory devices for providing a high-speed memory interface,2012-10-02,17,22,Wang,Min Chuan,Google Inc.
8755628,Optimal channel design for memory devices for providing a high-speed memory interface,2012-10-02,17,22,Rajan,Suresh Natarajan,Google Inc.
8760936,Optimal channel design for memory devices for providing a high-speed memory interface,2012-10-02,17,22,Ferolito,Philip Arnold,Google Inc.
8761457,Optimal channel design for memory devices for providing a high-speed memory interface,2012-10-02,17,22,Smith,Michael,Google Inc.
8762893,Wireless telecommunication device and uses thereof,2012-10-09,13,26,Pomerantz,Itzhak,Google Inc.
8766986,Wireless telecommunication device and uses thereof,2012-10-09,13,26,Moran,Dov,Google Inc.
8767305,Methods for user-interface over SMS messages based on a reusable stream model,2012-10-16,11,5,Marmasse,Natalia,Google Inc.
8768048,Methods for user-interface over SMS messages based on a reusable stream model,2012-10-16,11,5,Franji,Tal,Google Inc.
8769020,Methods for user-interface over SMS messages based on a reusable stream model,2012-10-16,11,5,Marcus,Dror Michael,Google Inc.
8769045,Methods for user-interface over SMS messages based on a reusable stream model,2012-10-16,11,5,Maor,Michal,Google Inc.
8769116,Methods for user-interface over SMS messages based on a reusable stream model,2012-10-16,11,5,Grossmann,Mark,Google Inc.
8769400,Methods for user-interface over SMS messages based on a reusable stream model,2012-10-16,11,5,Lan,Divon,Google Inc.
8774955,Methods for user-interface over SMS messages based on a reusable stream model,2012-10-16,11,5,Gutner,Shai,Google Inc.
8775177,Generating sitemap where last modified time is not available to a network crawler,2012-10-16,7,10,Pillai,Anand,Google Inc.
8775923,Determining the relationship between source code bases,2012-10-16,26,18,Chu,Andy,Google Inc.
8779999,Rendering advertisements with documents having one or more topics using user topic interest information,2012-10-23,20,5,Bharat,Krishna,Google Inc.
8781500,Identifying function-level code dependency by simulating runtime binding,2012-10-23,15,34,Yan,Hong,Google Inc.
8782034,Identifying function-level code dependency by simulating runtime binding,2012-10-23,15,34,Huang,Andrew T.,Google Inc.
8782077,Ascertaining presence in wireless networks,2012-10-30,13,216,Koop,LaMonte Peter,Google Inc.
8782129,Ascertaining presence in wireless networks,2012-10-30,13,216,Payne,Edward Allen,Google Inc.
8782136,Content resizing and caching in multi-process browser architecture,2012-11-06,21,50,Wilson,Brett Michael,Google Inc.
8782693,Content resizing and caching in multi-process browser architecture,2012-11-06,21,50,Fisher,Darin W.,Google Inc.
8782698,System and method for decoding using parallel processing,2012-11-13,19,105,Xu,Yaowu,Google Inc.
8787454,System and method for decoding using parallel processing,2012-11-13,19,105,Wilkins,Paul,Google Inc.
8788659,System and method for decoding using parallel processing,2012-11-13,19,105,Bankoski,James,Google Inc.
8793696,Computer-implemented method for performing similarity searches,2012-11-13,19,114,Gokturk,Salih Burak,Google Inc.
8793776,Computer-implemented method for performing similarity searches,2012-11-13,19,114,Lee,Kuang-chih,Google Inc.
8796830,Computer-implemented method for performing similarity searches,2012-11-13,19,114,Anguelov,Dragomir D.,Google Inc.
8798685,Computer-implemented method for performing similarity searches,2012-11-13,19,114,Vanhoucke,Vincent O.,Google Inc.
8799139,Computer-implemented method for performing similarity searches,2012-11-13,19,114,Shah,Munjal,Google Inc.
8799302,Computer-implemented method for performing similarity searches,2012-11-13,19,114,Tengli,Ashwin,Google Inc.
8799951,Determining content to be provided by an entity for rendering via a resource in a target document or notifying an alternative entity of the availability of the resource,2012-11-13,19,5,Newton,Kevan Quincy,Google Inc.
8806384,Determining content to be provided by an entity for rendering via a resource in a target document or notifying an alternative entity of the availability of the resource,2012-11-13,19,5,Shivakumar,Narayanan,Google Inc.
8810599,Determining content to be provided by an entity for rendering via a resource in a target document or notifying an alternative entity of the availability of the resource,2012-11-13,19,5,Cui,Yingwei Claire,Google Inc.
8811685,Determining content to be provided by an entity for rendering via a resource in a target document or notifying an alternative entity of the availability of the resource,2012-11-13,19,5,Ranganath,Rama,Google Inc.
8817021,Determining content to be provided by an entity for rendering via a resource in a target document or notifying an alternative entity of the availability of the resource,2012-11-13,19,5,Liebman,Jason B.,Google Inc.
8817067,Determining content to be provided by an entity for rendering via a resource in a target document or notifying an alternative entity of the availability of the resource,2012-11-13,19,5,Bronson,Kenneth W.,Google Inc.
8818043,Determining content to be provided by an entity for rendering via a resource in a target document or notifying an alternative entity of the availability of the resource,2012-11-13,19,5,Jindal,Deepak,Google Inc.
8818416,Dictionary suggestions for partial user entries,2012-11-13,42,83,Lee,Dong-Hoon,Google Inc.
8818971,Dictionary suggestions for partial user entries,2012-11-13,42,83,Jang,Jungshik,Google Inc.
8818982,Dictionary suggestions for partial user entries,2012-11-13,42,83,Choi,Yung Ran,Google Inc.
8819356,Dictionary suggestions for partial user entries,2012-11-13,42,83,Lee,Hai-Min,Google Inc.
8819564,Layer opacity adjustment for a three-dimensional object,2012-11-20,14,13,Kokkevis,Evangelos,Google Inc.
8819856,Layer opacity adjustment for a three-dimensional object,2012-11-20,14,13,Petterson,Rachel L.,Google Inc.
8823457,Layer opacity adjustment for a three-dimensional object,2012-11-20,14,13,Zeiger,Roni F.,Google Inc.
8825698,Layer opacity adjustment for a three-dimensional object,2012-11-20,14,13,Chun,Won S.,Google Inc.
8826320,Layer opacity adjustment for a three-dimensional object,2012-11-20,14,13,Kogan,David,Google Inc.
8826460,Layer opacity adjustment for a three-dimensional object,2012-11-20,14,13,Blume,Arthur E.,Google Inc.
8832003,Wireless reader tags (WRTs) with sensor components in asset monitoring and tracking systems,2012-11-20,19,95,"Twitchell, Jr.",Robert W.,Google Inc.
8832088,Crowd-sourced information for interior localization and navigation,2012-11-27,21,2,Vincent,Luc,Google Inc.
8832132,Automated metadata updates,2012-11-27,20,14,Queru,Jean Baptiste,Google Inc.
8832193,Pre-binding and tight binding of an on-line identity to a digital signature,2012-11-27,16,26,Morten,Glenn A.,Google Inc.
8837849,Preserving cell phone battery life,2012-12-04,18,12,Davis,Benjamin Max,Google Inc.
8838595,System and method of generating build instructions,2012-12-04,19,12,Yang,Don Hsi-Yun,Google Inc.
8843304,System and method of generating build instructions,2012-12-04,19,12,Marks,Paul Anthony,Google Inc.
8843455,Presenting related communications,2012-12-11,30,46,Kaiserlian,Christian,Google Inc.
8843536,Presenting related communications,2012-12-11,30,46,Berenzweig,Adam L.,Google Inc.
8843603,Presenting related communications,2012-12-11,30,46,Huelsbergen,Lorenz Francis,Google Inc.
8847949,Providing content using stored query information,2012-12-25,20,32,Garg,Ashutosh,Google Inc.
8849567,Providing content using stored query information,2012-12-25,20,32,Dhamdhere,Kedar,Google Inc.
8850227,Automatically schedule and re-schedule meetings through search interface,2013-01-01,25,16,Norton,Kenneth S.,Google Inc.
8850354,Automatically schedule and re-schedule meetings through search interface,2013-01-01,25,16,Nelson,Phillip C.,Google Inc.
8854669,Automatically schedule and re-schedule meetings through search interface,2013-01-01,25,16,Marmaros,David P.,Google Inc.
8856111,Automatically schedule and re-schedule meetings through search interface,2013-01-01,25,16,Ashear,Joseph M.,Google Inc.
8856124,Facilitating bidding on images,2013-01-01,18,42,Baluja,Shumeet,Google Inc.
8860717,Facilitating bidding on images,2013-01-01,18,42,Jing,Yushi,Google Inc.
8862474,Automatic adjustment of advertiser bids to equalize cost-per-conversion among publishers for an advertisement,2013-01-01,20,23,Tong,Simon Frederick,Google Inc.
8862595,Automatic adjustment of advertiser bids to equalize cost-per-conversion among publishers for an advertisement,2013-01-01,20,23,Benson,Scott S.,Google Inc.
8862976,Iterative off-line rendering process,2013-01-01,26,6,Fedorynski,Pawel Aleksander,Google Inc.
8863085,Iterative off-line rendering process,2013-01-01,26,6,Pascovici,Andrei,Google Inc.
8866923,Iterative off-line rendering process,2013-01-01,26,6,Kapoor,Rupesh,Google Inc.
8866926,Iterative off-line rendering process,2013-01-01,26,6,Hendriks,Erik Arjan,Google Inc.
8867849,Iterative off-line rendering process,2013-01-01,26,6,Giridhar,Sathayanarayana,Google Inc.
8868142,Search augmentation,2013-01-01,29,105,Buettcher,Stefan,Google Inc.
8868428,Search augmentation,2013-01-01,29,105,Bharat,Krishna,Google Inc.
8868472,Search augmentation,2013-01-01,29,105,Shukla,Anand,Google Inc.
8868536,Search augmentation,2013-01-01,29,105,Pearson,Mark A.,Google Inc.
8869134,System and method for managing replicas of objects in a distributed storage system,2013-01-08,24,50,Vickrey,Rebekah C.,Google Inc.
8874182,System and method for managing replicas of objects in a distributed storage system,2013-01-08,24,50,Datuashvili,George,Google Inc.
8874372,System and method for managing replicas of objects in a distributed storage system,2013-01-08,24,50,Drobychev,Alexandre,Google Inc.
8874523,System and method for managing replicas of objects in a distributed storage system,2013-01-08,24,50,Zunger,Yonatan,Google Inc.
8880882,System and method for managing replicas of objects in a distributed storage system,2013-01-08,24,50,Dachille,Frank C.,Google Inc.
8882598,System and method for managing replicas of objects in a distributed storage system,2013-01-08,24,50,Kesselman,Alexander,Google Inc.
8884955,Search result ranking based on trust,2013-01-08,42,92,Guha,Ramanathan V.,Google Inc.
8886275,Systems and methods for using a domain-specific security sandbox to facilitate secure transactions,2013-01-29,53,18,Bhanoo,Hemant Madhav,Google Inc.
8886585,Systems and methods for using a domain-specific security sandbox to facilitate secure transactions,2013-01-29,53,18,Mills,Allan Stephan,Google Inc.
8886735,Systems and methods for using a domain-specific security sandbox to facilitate secure transactions,2013-01-29,53,18,Bayes,Luke,Google Inc.
8887070,Adaptive playback rate with look-ahead,2013-02-12,28,70,Wormley,Nicholas A.,Google Inc.
8888898,Adaptive playback rate with look-ahead,2013-02-12,28,70,Tippin,Chad A.,Google Inc.
8890676,Permissions of objects in hosted storage,2013-02-12,14,10,Aikas,Erkki Ville,Google Inc.
8890863,Permissions of objects in hosted storage,2013-02-12,14,10,Hanson,David R.,Google Inc.
8890969,Voice interface for a search engine,2013-02-19,27,66,Milch,Brian Christopher,Google Inc.
8891883,Voice interface for a search engine,2013-02-19,27,66,Brin,Sergey,Google Inc.
8895830,Voice interface for a search engine,2013-02-19,27,66,Franz,Alexander,Google Inc.
8896617,Voice interface for a search engine,2013-02-19,27,66,Henzinger,Monika,Google Inc.
8896630,Methods and systems for improving a search ranking using related queries,2013-02-19,21,208,Brin,Sergey,Google Inc.
8897565,Methods and systems for improving a search ranking using related queries,2013-02-19,21,208,Pearson,Mark A.,Google Inc.
8898270,Methods and systems for improving a search ranking using related queries,2013-02-19,21,208,Tong,Simon Frederick,Google Inc.
8898410,Systems and methods for visually scrolling through a stack of items displayed on a device,2013-02-19,20,4,Scholler,Jerome F.,Google Inc.
8898496,Software testing using taint analysis and execution path alteration,2013-02-19,22,27,Ormandy,Tavis,Google Inc.
8902333,Software testing using taint analysis and execution path alteration,2013-02-19,22,27,Drewry,William,Google Inc.
8903752,Techniques for enabling or establishing the use of face recognition algorithms,2013-02-26,17,117,Lee,Kuang-chih,Google Inc.
8904447,Techniques for enabling or establishing the use of face recognition algorithms,2013-02-26,17,117,Anguelov,Dragomir D.,Google Inc.
8908005,Techniques for enabling or establishing the use of face recognition algorithms,2013-02-26,17,117,Gokturk,Salih Burak,Google Inc.
8909939,Techniques for enabling or establishing the use of face recognition algorithms,2013-02-26,17,117,Vanhoucke,Vincent O.,Google Inc.
8909943,Techniques for enabling or establishing the use of face recognition algorithms,2013-02-26,17,117,Torresani,Lorenzo,Google Inc.
8914346,Techniques for enabling or establishing the use of face recognition algorithms,2013-02-26,17,117,Vu,Diem Thanh,Google Inc.
8917992,Techniques for enabling or establishing the use of face recognition algorithms,2013-02-26,17,117,Shah,Munjal,Google Inc.
8918330,Assigning blame to web browser extensions and applications,2013-02-26,20,18,Kay,Erik,Google Inc.
8922507,Assigning blame to web browser extensions and applications,2013-02-26,20,18,Eisinger,Jochen Mathias,Google Inc.
8924435,Assigning blame to web browser extensions and applications,2013-02-26,20,18,Perry,Matthew C.,Google Inc.
8924850,Verifying that a method has been implemented for a program written in a dynamic programming language,2013-02-26,18,21,MacLachlan,David I.,Google Inc.
8930044,Verifying that a method has been implemented for a program written in a dynamic programming language,2013-02-26,18,21,Van Lenten,Thomas E.,Google Inc.
8930392,Graphics display coordination,2013-03-05,19,13,Agopian,Mathias Marc,Google Inc.
8930721,Query suggestions for a document based on user history,2013-03-05,14,14,Yamauchi,Tomoaki,Google Inc.
8934015,Image enhancement through discrete patch optimization,2013-03-12,20,71,Kwatra,Vivek,Google Inc.
8934544,Image enhancement through discrete patch optimization,2013-03-12,20,71,Han,Mei,Google Inc.
8935034,Image enhancement through discrete patch optimization,2013-03-12,20,71,Yagnik,Jay N.,Google Inc.
8935151,Location-based searching using a search area that corresponds to a geographical location of a computing device,2013-03-12,27,56,von Behren,James R.,Google Inc.
8937620,Location-based searching using a search area that corresponds to a geographical location of a computing device,2013-03-12,27,56,Cheng,Tak Keung,Google Inc.
8938464,Advertising based on user models,2013-03-19,27,10,Iversen,Grim H.,Google Inc.
8941777,Method and system for providing information for identifying callers,2013-03-26,18,13,Lemke,Steve C.,Google Inc.
8942415,Optimizing placement and delivery of advertisements,2013-03-26,27,18,Baluja,Shumeet,Google Inc.
8942535,Travel suggestions,2013-03-26,36,1,Frank,Stefan,Google Inc.
8949179,Travel suggestions,2013-03-26,36,1,Daughtrey,Rodney S.,Google Inc.
8949242,Multi-stage query processing system and method for use with tokenspace repository,2013-03-26,18,37,Sercinoglu,Olcan,Google Inc.
8949283,Multi-stage query processing system and method for use with tokenspace repository,2013-03-26,18,37,Haahr,Paul G.,Google Inc.
8949361,Multi-stage query processing system and method for use with tokenspace repository,2013-03-26,18,37,Dean,Jeffrey,Google Inc.
8953886,Multi-stage query processing system and method for use with tokenspace repository,2013-03-26,18,37,Singhal,Amit,Google Inc.
8954092,Multi-orientation plug,2013-04-02,16,58,Queru,Jean Baptiste,Google Inc.
8954252,Fresh related search suggestions,2013-04-02,25,16,Mukherjee,Rajat P.,Google Inc.
8954412,Fresh related search suggestions,2013-04-02,25,16,Westall,Adam,Google Inc.
8954887,Fresh related search suggestions,2013-04-02,25,16,Das,Abhinandan,Google Inc.
8954951,Distributed information collection using pre-generated identifier,2013-04-02,17,14,Yadavilli,Ravi,Google Inc.
8959093,Distributed information collection using pre-generated identifier,2013-04-02,17,14,Belwadi,Subramanya Srikanth,Google Inc.
8961005,Distributed information collection using pre-generated identifier,2013-04-02,17,14,Ruhela,Surendra,Google Inc.
8965203,Distributed information collection using pre-generated identifier,2013-04-02,17,14,Khanna,Suresh,Google Inc.
8971024,Method and system for segmenting a multidimensional dataset,2013-04-02,30,40,Jones,Matthew Reardon,Google Inc.
8971642,Method and system for segmenting a multidimensional dataset,2013-04-02,30,40,Vandermolen,Wayne Douglas,Google Inc.
8972432,Method and system for segmenting a multidimensional dataset,2013-04-02,30,40,Mui,Lik,Google Inc.
8972448,Method and system for segmenting a multidimensional dataset,2013-04-02,30,40,Patton,Brian Jonathan,Google Inc.
8976188,Method and system for segmenting a multidimensional dataset,2013-04-02,30,40,Moon,Hui Sok,Google Inc.
8977074,Method and system for segmenting a multidimensional dataset,2013-04-02,30,40,Nandy,Sagnik,Google Inc.
8982145,Method and system for segmenting a multidimensional dataset,2013-04-02,30,40,Seckar,Nicholas John,Google Inc.
8983764,Method and system for segmenting a multidimensional dataset,2013-04-02,30,40,Choc,Theodore Nicholas,Google Inc.
8983845,Systems and methods for delivering messages based on a device radio status,2013-04-09,17,20,Sharma,Ashish Kumar,Google Inc.
8984008,Systems and methods for delivering messages based on a device radio status,2013-04-09,17,20,Nerieri,Francesco,Google Inc.
8988232,Advanced voicemail features without carrier voicemail support,2013-04-09,14,48,Trivi,Jean-Michel Roland,Google Inc.
8989101,Accent-influenced search results,2013-04-09,16,20,Hayes,Barry,Google Inc.
8989834,Methods and systems for controlling multiple operations of disk drives,2013-04-09,7,14,Villela,Caio Botelho,Google Inc.
8990580,Segmenting text for searching,2013-04-16,20,19,Chopra,Harshit,Google Inc.
8994681,Segmenting text for searching,2013-04-16,20,19,Shanmugam,Siddaarth,Google Inc.
8996312,Segmenting text for searching,2013-04-16,20,19,Chandra,Sunil,Google Inc.
8996887,Advertisement approval,2013-04-16,13,25,Badros,Gregory Joseph,Google Inc.
8997225,Advertisement approval,2013-04-16,13,25,Zhang,Lucy Congyun,Google Inc.
9002525,Advertisement approval,2013-04-16,13,25,"Stets, Jr.",Robert J.,Google Inc.
9002819,Prioritizing potential transaction counter-parties with social network content,2013-04-16,22,4,Cozens,Narelle,Google Inc.
9002835,Prioritizing potential transaction counter-parties with social network content,2013-04-16,22,4,Schmitt,Peter C.,Google Inc.
9003557,Prioritizing potential transaction counter-parties with social network content,2013-04-16,22,4,DePasquale,Michael J.,Google Inc.
9003558,Prioritizing potential transaction counter-parties with social network content,2013-04-16,22,4,Mizhen,Boris,Google Inc.
9007224,Prioritizing potential transaction counter-parties with social network content,2013-04-16,22,4,Pennarun,Avery,Google Inc.
9007934,Prioritizing potential transaction counter-parties with social network content,2013-04-16,22,4,Green,Travis Harrison,Google Inc.
9008363,Safely executing an untrusted native code module on a computing device,2013-04-16,22,17,Yee,Bennet S.,Google Inc.
9009170,Safely executing an untrusted native code module on a computing device,2013-04-16,22,17,Harren,Matthew T.,Google Inc.
9009582,Safely executing an untrusted native code module on a computing device,2013-04-16,22,17,Sehr,David C.,Google Inc.
9009788,Safely executing an untrusted native code module on a computing device,2013-04-16,22,17,Dardyk,Gregory,Google Inc.
9014905,Safely executing an untrusted native code module on a computing device,2013-04-16,22,17,Papakipos,Matthew,Google Inc.
9015801,Safely executing an untrusted native code module on a computing device,2013-04-16,22,17,Chen,J. Bradley,Google Inc.
9015824,Computing platform with resource constraint negotiation,2013-04-23,25,7,Tate,Christopher L.,Google Inc.
9015832,Computing platform with resource constraint negotiation,2013-04-23,25,7,Shapiro,Carl S.,Google Inc.
9020485,Computing platform with resource constraint negotiation,2013-04-23,25,7,Bornstein,Daniel R.,Google Inc.
9020927,Computing platform with resource constraint negotiation,2013-04-23,25,7,Brown,Jeffrey M.,Google Inc.
9021087,Altered token sandboxing,2013-04-23,24,12,Puentes,Jose Ricardo,Google Inc.
9021270,Altered token sandboxing,2013-04-23,24,12,Thorarinsson,Finnur Breki,Google Inc.
9021372,Altered token sandboxing,2013-04-23,24,12,Pizano,Carlos E.,Google Inc.
9021468,Altered token sandboxing,2013-04-23,24,12,Larson,Mark A.,Google Inc.
9024843,Altered token sandboxing,2013-04-23,24,12,Sylvain,Nicolas,Google Inc.
9025861,System and method for storing and providing routes,2013-04-30,18,26,Goel,Vinay,Google Inc.
9026080,Method and system for displaying of transparent ads,2013-05-07,26,18,Godse,Dhananjay Damodar,Google Inc.
9026676,Method and system for displaying of transparent ads,2013-05-07,26,18,Freedman,Gordon J.,Google Inc.
9026914,Method and system for displaying of transparent ads,2013-05-07,26,18,Willis,Daniel J.,Google Inc.
9033274,Touchscreen keyboard simulation for performance evaluation,2013-05-07,17,19,Azenkot,Shiri,Google Inc.
9035999,Touchscreen keyboard simulation for performance evaluation,2013-05-07,17,19,Zhai,Shumin,Google Inc.
9036162,Confidence tying for unsupervised synthetic speech adaptation,2013-05-07,17,10,Chun,Byungha,Google Inc.
9037676,Confidence tying for unsupervised synthetic speech adaptation,2013-05-07,17,10,Stuttle,Matthew Nicholas,Google Inc.
9037976,Generating information for online advertisements from internet data and traditional media data,2013-05-07,30,5,Harik,Georges R.,Google Inc.
9038038,Website quality signal generation,2013-05-14,28,16,Hylton,Jeremy A.,Google Inc.
9043198,Website quality signal generation,2013-05-14,28,16,Pennock,Christopher C.,Google Inc.
9043403,Website quality signal generation,2013-05-14,28,16,Cortes,Corinna,Google Inc.
9047259,Speed-dial and speed-contact with predictive logic,2013-05-21,38,33,Perry,Hagit,Google Inc.
9047348,Speed-dial and speed-contact with predictive logic,2013-05-21,38,33,Engelstein,Tal,Google Inc.
9047613,Speed-dial and speed-contact with predictive logic,2013-05-21,38,33,Leshem,Yair,Google Inc.
9049055,Speed-dial and speed-contact with predictive logic,2013-05-21,38,33,Levy,Ron,Google Inc.
9049309,Speed-dial and speed-contact with predictive logic,2013-05-21,38,33,Cohen,Yohan Yehouda,Google Inc.
9053078,Speed-dial and speed-contact with predictive logic,2013-05-21,38,33,Ron,Uri,Google Inc.
9053156,Speed-dial and speed-contact with predictive logic,2013-05-21,38,33,Refaeli,Yuval,Google Inc.
9053416,Speed-dial and speed-contact with predictive logic,2013-05-21,38,33,Bychkov,Eyal,Google Inc.
9055332,Data capture from rendered documents using handheld device,2013-05-21,16,414,King,Martin T.,Google Inc.
9058054,Data capture from rendered documents using handheld device,2013-05-21,16,414,Kushler,Clifford A.,Google Inc.
9058480,Data capture from rendered documents using handheld device,2013-05-21,16,414,Grover,Dale L.,Google Inc.
9060059,Data capture from rendered documents using handheld device,2013-05-21,16,414,Stafford-Fraser,James Q.,Google Inc.
9060062,Dynamic pricing for content presentations,2013-05-28,26,6,Hochberg,Michael M.,Google Inc.
9066130,Dynamic pricing for content presentations,2013-05-28,26,6,Paunikar,Amit,Google Inc.
9067666,System and method for determining active topics,2013-06-04,18,35,Procopio,Michael Jeffrey,Google Inc.
9069567,Translating user interaction with a touch screen into text,2013-06-11,22,10,Li,Yang Edward,Google Inc.
9070183,Dipole antenna with gamma matching,2013-06-18,26,6,"Britt, Jr.",Joe,Google Inc.
9070305,Dipole antenna with gamma matching,2013-06-18,26,6,Kough,Douglas,Google Inc.
9075779,Indexing of URLs with fragments,2013-06-18,18,36,Kapoor,Rupesh,Google Inc.
9077541,Indexing of URLs with fragments,2013-06-18,18,36,Fedorynski,Pawel Aleksander,Google Inc.
9082407,Universal language input,2013-06-25,2,14,Zhang,Lei Larry,Google Inc.
9083676,Universal language input,2013-06-25,2,14,Qian,Jiang,Google Inc.
9087058,Link annotation for keyboard navigation,2013-06-25,20,42,Schneider,Fritz John,Google Inc.
9087235,Interaction with partially constructed mobile device applications,2013-07-02,16,24,Friedman,Mark S.,Google Inc.
9087297,Determining and displaying impression share to advertisers,2013-07-09,25,13,Yan,Weipeng Paul,Google Inc.
9092390,Determining and displaying impression share to advertisers,2013-07-09,25,13,Venkataraman,Shivakumar,Google Inc.
9092529,Determining and displaying impression share to advertisers,2013-07-09,25,13,Kothari,Anshul,Google Inc.
9092900,System and method of using spatial and temporal signals to identify and prevent attacks,2013-07-16,6,22,Liang,Sam Song,Google Inc.
9096920,System and method of using spatial and temporal signals to identify and prevent attacks,2013-07-16,6,22,Yu,Yang J.,Google Inc.
9100727,System and method of using spatial and temporal signals to identify and prevent attacks,2013-07-16,6,22,Luo,Yuhua,Google Inc.
9103689,System and method of using spatial and temporal signals to identify and prevent attacks,2013-07-16,6,22,Ji,Zhengrong,Google Inc.
9104630,System and method of using spatial and temporal signals to identify and prevent attacks,2013-07-16,6,22,Chu,Michael Jesse,Google Inc.
9105974,Methods and apparatus for extensions to directed graphs with minimal and maximal constraints are encoded by arcs in opposite directions,2013-07-23,30,20,Milne,Philip S.,Google Inc.
9106482,Wireless communicator jacket with multiple operational stages,2013-07-23,11,51,Sherman,Itay,Google Inc.
9106518,Wireless communicator jacket with multiple operational stages,2013-07-23,11,51,Cohen,Yohan Yehouda,Google Inc.
9106646,Selection of an image or images most representative of a set of images,2013-07-30,20,16,Baluja,Shumeet,Google Inc.
9110993,Selection of an image or images most representative of a set of images,2013-07-30,20,16,Jing,Yushi,Google Inc.
9110995,Systems and methods for automated conference call initiation,2013-08-06,17,8,Ludwig,Scott R.,Google Inc.
9111011,Distance and location-aware scheduling assistance in a calendar system with notification of potential conflicts,2013-08-06,22,5,Norton,Kenneth S.,Google Inc.
9111218,Serving advertisements based on content,2013-08-06,20,19,Harik,Georges R.,Google Inc.
