Academic Year,TAP College Code,Federal School Code,TAP College Name,TAP Sector Group,Scholarship Headcount,Scholarship FTE,Scholarship Dollars
2016,880,2836,SUNY BINGHAMTON,3-SUNY SO,1444,1402.5,"$4,172,417.72 "
2016,1010,2837,SUNY BUFFALO,3-SUNY SO,1411,1278.67,"$2,930,122.40 "
2016,875,2838,SUNY STONY BROOK,3-SUNY SO,1139,1047,"$2,278,194.14 "
2016,650,2806,ROCHESTER INSTITUTE OF TECHLGY,5-INDEPENDENT,644,566.5,"$489,511.51 "
2016,920,2845,SUC GENESEO,3-SUNY SO,625,597,"$1,304,258.39 "
2016,1411,2688,CUNY CITY COLLEGE,1-CUNY SR,593,536.21,"$721,432.49 "
2016,1413,2689,CUNY HUNTER COLLEGE,1-CUNY SR,591,516.75,"$470,429.88 "
2016,175,2711,CORNELL UNIVERSITY,5-INDEPENDENT,514,494.5,"$484,295.00 "
2016,555,2785,NEW YORK UNIVERSITY,5-INDEPENDENT,472,447.71,"$643,302.49 "
2016,174,2711,CORNELL UNIV STATUTORY COLLEGES,3-SUNY SO,453,435.5,"$704,192.50 "
2016,985,2882,SYRACUSE UNIVERSITY (UNDERGRAD),5-INDEPENDENT,434,418.5,"$925,565.25 "
2016,751,2823,ST JOHNS UNIVERSITY,5-INDEPENDENT,403,395.75,"$785,942.25 "
2016,1015,2894,UNIVERSITY OF ROCHESTER,5-INDEPENDENT,402,395.5,"$366,659.50 "
2016,245,2722,FORDHAM UNIVERSITY,5-INDEPENDENT,400,393.54,"$677,293.84 "
2016,895,2835,SUNY ALBANY (UNDERGRAD),3-SUNY SO,392,363.04,"$1,020,251.46 "
2016,120,2699,CLARKSON UNIVERSITY,5-INDEPENDENT,376,360.5,"$289,377.00 "
2016,1409,7273,CUNY BARUCH COLLEGE,1-CUNY SR,351,298.25,"$314,852.38 "
2016,635,2803,RENSSELAER POLYTECHNIC INST,5-INDEPENDENT,347,326,"$330,102.50 "
2016,1410,2687,CUNY BROOKLYN COLLEGE,1-CUNY SR,288,234.33,"$306,098.35 "
2016,1416,2690,CUNY QUEENS COLLEGE,1-CUNY SR,276,247.67,"$326,974.91 "
2016,525,2779,NAZARETH COLLEGE,5-INDEPENDENT,252,244.04,"$261,930.51 "
2016,935,2848,SUC OSWEGO (UNDERGRAD),3-SUNY SO,249,237.21,"$659,974.81 "
2016,925,2846,SUC NEW PALTZ,3-SUNY SO,244,228.17,"$648,727.47 "
2016,171,2707,COLUMBIA UNIV,5-INDEPENDENT,223,209.75,"$423,730.50 "
2016,900,2841,SUC BROCKPORT (UNDERGRAD),3-SUNY SO,199,179.04,"$378,625.55 "
2016,930,2847,SUC ONEONTA,3-SUNY SO,190,171.17,"$793,873.59 "
2016,950,2851,SUC ENV SCI&FORESTRY,3-SUNY SO,178,171.25,"$525,878.46 "
2016,330,2739,ITHACA COLLEGE,5-INDEPENDENT,175,168.5,"$245,494.00 "
2016,1412,7022,CUNY HERBERT H LEHMAN COLLEGE,1-CUNY SR,171,142.46,"$195,362.51 "
2016,1414,2693,CUNY JOHN JAY COLLEGE,1-CUNY SR,168,138,"$250,432.50 "
2016,375,2748,LEMOYNE COLLEGE,5-INDEPENDENT,162,157.5,"$156,546.99 "
2016,915,2844,SUC FREDONIA,3-SUNY SO,161,155.5,"$243,303.09 "
2016,10,2666,ADELPHI UNIVERSITY,5-INDEPENDENT,161,155,"$342,291.50 "
2016,300,2732,HOFSTRA UNIVERSITY,5-INDEPENDENT,157,147.71,"$507,306.98 "
2016,685,2816,SIENA COLLEGE,5-INDEPENDENT,154,150.5,"$206,649.00 "
2016,945,2850,SUC POTSDAM,3-SUNY SO,148,140.58,"$315,335.68 "
2016,1417,2698,CUNY COL STATEN ISLAND,1-CUNY SR,144,126.08,"$436,934.06 "
2016,905,2842,SUC BUFFALO,3-SUNY SO,138,121.67,"$276,422.87 "
2016,4975,11678,SUNY POLYTECHNIC INSTITUTE,3-SUNY SO,135,131,"$444,644.75 "
2016,910,2843,SUC CORTLAND (UNDERGRAD),3-SUNY SO,129,122,"$708,946.15 "
2016,1405,2696,CUNY NYC COLLEGE OF TECHNOLOGY,1-CUNY SR,128,101.17,"$164,468.09 "
2016,440,2765,MARIST COLLEGE,5-INDEPENDENT,127,119,"$768,155.00 "
2016,405,2758,MANHATTAN COLLEGE,5-INDEPENDENT,125,120.21,"$478,763.23 "
2016,125,2701,COLGATE UNIVERSITY,5-INDEPENDENT,124,122,"$161,905.00 "
2016,403,2751,LONG ISLAND UNIVERSITY,5-INDEPENDENT,123,110.83,"$435,942.18 "
2016,913,10286,SUC EMPIRE STATE COLLEGE,3-SUNY SO,121,81.29,"$499,870.41 "
2016,940,2849,SUNY PLATTSBURGH,3-SUNY SO,115,108,"$302,631.77 "
2016,735,2821,ST JOHN FISHER COLLEGE,5-INDEPENDENT,115,110,"$120,511.50 "
2016,90,2681,CANISIUS COLLEGE,5-INDEPENDENT,112,105.5,"$110,237.50 "
2016,775,2829,ST LAWRENCE UNIVERSITY,5-INDEPENDENT,109,106,"$102,525.00 "
2016,2157,2878,SUFFOLK COMMUNITY COLLEGE,4-SUNY CC,109,84.58,"$395,734.50 "
2016,995,2885,ALBANY COLLEGE OF PHARMACY,5-INDEPENDENT,104,102.5,"$93,835.00 "
2016,670,2808,DAEMEN COLLEGE,5-INDEPENDENT,100,92.38,"$85,880.63 "
2016,270,2728,HAMILTON COLLEGE,5-INDEPENDENT,98,96,"$89,125.00 "
2016,2180,2872,MONROE COMMUNITY COLLEGE,4-SUNY CC,95,69.13,"$132,281.35 "
2016,1030,2895,VASSAR COLLEGE,5-INDEPENDENT,95,92.5,"$83,395.00 "
2016,560,2788,NIAGARA UNIVERSITY,5-INDEPENDENT,94,92,"$113,905.00 "
2016,865,10142,TOURO COLLEGE,5-INDEPENDENT,93,83.75,"$101,267.77 "
2016,2120,2782,NEW YORK INST TECH 4YR,5-INDEPENDENT,91,84.25,"$185,148.75 "
2016,758,2825,ST JOSEPHS COLLEGE,5-INDEPENDENT,89,77.63,"$199,703.06 "
2016,590,2791,PACE UNIVERSITY,5-INDEPENDENT,88,83.54,"$280,649.34 "
2016,6005,2854,SUNY COLLEGE OF TECH AT ALFRED,3-SUNY SO,86,74.42,"$148,513.26 "
2016,1418,4759,CUNY YORK COLLEGE,1-CUNY SR,83,71.58,"$84,592.74 "
2016,990,2889,UNION COLLEGE,5-INDEPENDENT,82,79.67,"$61,830.61 "
2016,215,2718,ELMIRA COLLEGE,5-INDEPENDENT,80,76.5,"$108,900.00 "
2016,155,2708,BARNARD COLLEGE,5-INDEPENDENT,77,66,"$55,500.00 "
2016,500,2775,MOLLOY COLLEGE,5-INDEPENDENT,77,71.92,"$418,866.47 "
2016,6025,2858,SUNY COLLEGE OF TECH FARMINGDALE,3-SUNY SO,77,63.17,"$300,195.29 "
2016,195,2712,D'YOUVILLE COLLEGE,5-INDEPENDENT,76,71.25,"$104,741.90 "
2016,305,2734,HOUGHTON COLLEGE,5-INDEPENDENT,72,69.5,"$67,269.50 "
2016,1404,2691,CUNY MANHATTAN CC,2-CUNY CC,71,47.21,"$67,907.95 "
2016,695,2817,ST BONAVENTURE UNIVERSITY,5-INDEPENDENT,70,64,"$53,920.00 "
2016,2065,10684,ERIE COMMUNITY COLL - ALL CAMPUS,4-SUNY CC,69,50.17,"$110,463.05 "
2016,140,2705,COLLEGE OF SAINT ROSE,5-INDEPENDENT,68,64.5,"$108,317.00 "
2016,855,2814,SKIDMORE COLLEGE,5-INDEPENDENT,68,66,"$164,725.00 "
2016,2185,2875,ONONDAGA COMMUNITY COLLEGE,4-SUNY CC,67,52.92,"$102,567.00 "
2016,285,2729,HARTWICK COLLEGE,5-INDEPENDENT,63,62,"$64,860.00 "
2016,295,2731,HOBART AND WILLIAM SMITH COLLEGES,5-INDEPENDENT,62,56.5,"$104,770.50 "
2016,1022,2883,SYRACUSE UNIV UTICA COLLEGE,5-INDEPENDENT,62,60,"$84,896.50 "
2016,640,2805,ROBERTS WESLEYAN COLLEGE,5-INDEPENDENT,62,61,"$71,001.50 "
2016,325,2737,IONA COLLEGE,5-INDEPENDENT,61,58,"$344,783.00 "
2016,2220,2870,JEFFERSON COMMUNITY COLLEGE,4-SUNY CC,58,48.96,"$106,324.20 "
2016,2100,2772,MERCY COLLEGE,5-INDEPENDENT,58,50.75,"$241,890.24 "
2016,20,2668,ALFRED UNIVERSITY,5-INDEPENDENT,57,55,"$106,781.50 "
2016,970,6791,SUC PURCHASE,3-SUNY SO,57,56.5,"$231,353.16 "
2016,955,2853,SUNY MARITIME COLLEGE,3-SUNY SO,55,53,"$501,518.68 "
2016,2110,2778,MOUNT SAINT MARY COLLEGE,5-INDEPENDENT,55,51,"$353,262.00 "
2016,1040,2899,WAGNER COLLEGE,5-INDEPENDENT,54,51.25,"$180,206.00 "
2016,2113,2873,NASSAU COMMUNITY COLLEGE,4-SUNY CC,53,39.79,"$262,091.20 "
2016,591,2791,PACE UNIVERSITY WESTCHESTER,5-INDEPENDENT,53,52,"$225,802.50 "
2016,2080,2868,HUDSON VALLEY COMMUNITY COLLEGE,4-SUNY CC,48,35.04,"$63,489.80 "
2016,999,2834,EXCELSIOR COLLEGE,5-INDEPENDENT,48,26.92,"$50,577.72 "
2016,965,7109,SUNY COLLEGE AT OLD WESTBURY (UG),3-SUNY SO,48,43.5,"$143,707.21 "
2016,6010,2855,SUNY COLLEGE OF TECH AT CANTON,3-SUNY SO,45,35.79,"$98,068.33 "
2016,2070,2866,FASHION INST TECH-LOWER DIVISION,4-SUNY CC,44,41,"$89,889.00 "
2016,755,2825,ST JOSEPHS COLLEGE,5-INDEPENDENT,42,41.67,"$123,546.37 "
2016,2042,2863,CORNING COMMUNITY COLLEGE,4-SUNY CC,41,34.67,"$65,402.90 "
2016,2085,2869,JAMESTOWN COMMUNITY COLLEGE,4-SUNY CC,41,33.88,"$31,889.74 "
2016,1085,2903,YESHIVA UNIVERSITY,5-INDEPENDENT,40,38.5,"$37,250.00 "
2016,715,2820,ST FRANCIS COLLEGE,5-INDEPENDENT,39,34.5,"$169,691.00 "
2016,1403,10051,CUNY LAGUARDIA CC,2-CUNY CC,38,26.17,"$50,603.85 "
2016,2252,6782,GENESEE COMMUNITY COLLEGE,4-SUNY CC,37,28.42,"$55,140.00 "
2016,170,2710,COOPER UNION ADVNCMT SCI ART,5-INDEPENDENT,36,35,"$30,500.00 "
2016,2105,2871,MOHAWK VALLEY COMMUNITY COLLEGE,4-SUNY CC,35,29.75,"$36,395.20 "
2016,1415,10097,CUNY MEDGER EVERS COLLEGE,1-CUNY SR,35,28.42,"$83,729.05 "
2016,2035,2685,CAZENOVIA COLLEGE,5-INDEPENDENT,35,34.5,"$50,525.00 "
2016,1050,2901,WELLS COLLEGE,5-INDEPENDENT,34,32.83,"$27,823.33 "
2016,2000,2860,ADIRONDACK COMMUNITY COLLEGE,4-SUNY CC,34,27,"$66,899.00 "
2016,535,20662,THE NEW SCHOOL,5-INDEPENDENT,34,28.5,"$64,991.00 "
2016,1402,2694,CUNY KINGSBOROUGH CC,2-CUNY CC,32,22.5,"$59,932.25 "
2016,6018,4799,MONROE COLLEGE,6-BUS. DEGREE,32,27.71,"$76,919.07 "
2016,505,2777,MEDAILLE COLLEGE,5-INDEPENDENT,31,26.79,"$51,234.55 "
2016,2125,2876,ORANGE COUNTY COMMUNITY COLLEGE,4-SUNY CC,31,24.79,"$78,191.04 "
2016,1407,2697,CUNY QUEENSBOROUGH CC,2-CUNY CC,31,26,"$67,091.55 "
2016,975,2866,FASHION INST TECH UPPER DIVISION,4-SUNY CC,31,28,"$44,712.00 "
2016,675,2810,THE SAGE COLLEGES,5-INDEPENDENT,31,30.5,"$19,724.20 "
2016,3005,2854,SUNY COLLEGE OF TECH AT ALFRED,3-SUNY SO,31,28.5,"$152,603.00 "
2016,6015,2856,SUNY COBLESKILL,3-SUNY SO,31,28.5,"$119,602.95 "
2016,2025,2862,BROOME COMMUNITY COLLEGE,4-SUNY CC,29,23,"$96,945.50 "
2016,2235,2665,VAUGHN COLL AERONAUTICS TECH,5-INDEPENDENT,29,25,"$70,778.48 "
2016,345,2744,KEUKA COLLEGE,5-INDEPENDENT,28,25.71,"$29,854.26 "
2016,1400,2692,CUNY BRONX CC,2-CUNY CC,28,21.5,"$43,347.80 "
2016,3010,2855,SUNY COLLEGE OF TECH AT CANTON,3-SUNY SO,27,23.5,"$50,241.16 "
2016,960,2668,ALFRED UNIVERSITY,3-SUNY SO,26,26,"$70,680.00 "
2016,2005,2861,CAYUGA COMMUNITY COLLEGE,4-SUNY CC,26,20.92,"$55,191.70 "
2016,2215,2874,NIAGARA COMMUNITY COLLEGE,4-SUNY CC,26,21.71,"$38,129.00 "
2016,130,2703,COL OF MT ST VINCENT 4YR SEM,5-INDEPENDENT,25,23,"$59,498.00 "
2016,615,2798,PRATT INSTITUTE,5-INDEPENDENT,25,24,"$41,610.00 "
2016,2053,2864,DUTCHESS COMMUNITY COLLEGE,4-SUNY CC,25,21.79,"$75,239.50 "
2016,35,2671,BARD COLLEGE,5-INDEPENDENT,25,23.5,"$16,700.00 "
2016,2256,7532,FINGER LAKES COMMUNITY COLLEGE,4-SUNY CC,24,18,"$32,126.50 "
2016,3030,2859,MORRISVILLE STATE COLLEGE,3-SUNY SO,23,18.88,"$112,954.13 "
2016,420,2760,MANHATTANVILLE COLLEGE,5-INDEPENDENT,23,22.5,"$74,185.00 "
2016,830,2832,ST THOMAS AQUINAS COLLEGE,5-INDEPENDENT,21,20.5,"$107,321.50 "
2016,6730,8556,BERKELEY COLLEGE,6-BUS. DEGREE,20,21,"$59,389.98 "
2016,7858,7468,SCHOOL OF VISUAL ARTS,6-BUS. DEGREE,20,19.5,"$95,997.50 "
2016,7518,4799,MONROE COLLEGE,6-BUS. DEGREE,19,14.5,"$46,251.50 "
2016,1401,8611,CUNY HOSTOS CC,2-CUNY CC,19,15.5,"$12,700.00 "
2016,2144,2812,TROCAIRE COLLEGE,5-INDEPENDENT,19,13.46,"$52,451.71 "
2016,3020,2857,SUNY COLLEGE OF TECH AT DELHI,3-SUNY SO,16,14.5,"$93,075.38 "
2016,2160,2881,WESTCHESTER COMMUNITY COLLEGE,4-SUNY CC,15,12.5,"$20,992.75 "
2016,6030,2859,MORRISVILLE STATE COLLEGE,3-SUNY SO,15,12.5,"$68,319.00 "
2016,6020,2857,SUNY COLLEGE OF TECH AT DELHI,3-SUNY SO,14,8.96,"$69,832.66 "
2016,136,2704,COLL OF NEW ROCHELLE NEW RESOURCE,5-INDEPENDENT,14,12.75,"$41,933.75 "
2016,2260,6788,TOMPKINS CORTLAND COMM COLLEGE,4-SUNY CC,13,10.25,"$31,701.50 "
2016,2230,2880,ULSTER COMMUNITY COLLEGE,4-SUNY CC,13,9,"$19,201.10 "
2016,447,2769,MARYMOUNT MANHATTAN COLLEGE,5-INDEPENDENT,13,12.5,"$53,900.00 "
2016,2254,4788,HERKIMER COMMUNITY COLLEGE,4-SUNY CC,13,10.5,"$27,762.50 "
2016,8528,35373,NEW YORK AUTOMOTIVE & DIESEL INST,VOCATIONAL - VET SCHOOLS ONLY,13,8.25,"$49,927.36 "
2016,5325,2810,THE SAGE COLLEGES,5-INDEPENDENT,12,6.63,"$193,810.00 "
2016,2147,2877,ROCKLAND COMMUNITY COLLEGE,4-SUNY CC,11,9,"$63,383.00 "
2016,2050,2713,DOMINICAN COLLEGE OF BLAUVELT,5-INDEPENDENT,11,11,"$74,200.00 "
2016,2258,7111,NORTH COUNTRY COMMUNITY COLLEGE,4-SUNY CC,10,6.5,"$14,176.00 "
2016,2083,2735,HILBERT COLLEGE,5-INDEPENDENT,10,9.5,"$8,597.50 "
2016,8506,30962,CHARLES STUART SCHOOL,VOCATIONAL - VET SCHOOLS ONLY,10,3.25,"$19,837.50 "
2016,5130,2837,SUNY BUFFALO,3-SUNY SO,10,5.88,"$190,000.00 "
2016,6140,2795,PAUL SMITHS COLLEGE,5-INDEPENDENT,10,9.75,"$12,820.00 "
2016,3015,2856,SUNY COBLESKILL,3-SUNY SO,9,7,"$51,952.50 "
2016,2188,2896,VILLA MARIA COLLEGE OF BUFFALO,5-INDEPENDENT,9,7,"$10,730.50 "
2016,3025,2858,SUNY COLLEGE OF TECH FARMINGDALE,3-SUNY SO,9,6.17,"$62,796.22 "
2016,575,2790,NYACK COLLEGE,5-INDEPENDENT,9,7.5,"$32,372.00 "
2016,2036,6787,CLINTON COMMUNITY COLLEGE,4-SUNY CC,8,6,"$8,200.00 "
2016,2243,6785,SCHENECTADY COUNTY COMM COLLEGE,4-SUNY CC,8,4.79,"$5,895.00 "
2016,2240,2867,FULTON MONTGOMERY COMM COLLEGE,4-SUNY CC,8,5.5,"$4,725.00 "
2016,5430,2838,SUNY STONY BROOK,3-SUNY SO,8,6,"$120,410.00 "
2016,5960,2713,DOMINICAN COLLEGE BLAUVELT-GRAD,5-INDEPENDENT,8,4.13,"$131,050.00 "
2016,1420,4765,CUNY GRAD SCH UNDERGRAD PROG,1-CUNY SR,8,3.88,"$7,511.88 "
2016,2320,21700,SWEDISH INSTITUTE,6-BUS. DEGREE,8,5.5,"$39,472.50 "
2016,8532,25754,INTERNATIONAL CULINARY CENTER,VOCATIONAL - VET SCHOOLS ONLY,8,3.75,"$24,356.25 "
2016,6315,10727,DEVRY COLLEGE OF NEW YORK,6-BUS. DEGREE,8,5.96,"$23,087.86 "
2016,7830,11031,TECHNICAL CAREER INSTITUTES,6-BUS. DEGREE,7,6.5,"$21,188.50 "
2016,7510,22195,EMPIRE EDUCATION CORPORATION,6-BUS. DEGREE,7,5,"$36,840.00 "
2016,1421,42101,STELLA & CHARLES GUTTMAN CC,2-CUNY CC,7,5.5,"$3,750.00 "
2016,1016,2894,UNIVERSITY OF ROCHESTER,5-INDEPENDENT,7,7,"$5,500.00 "
2016,8501,22878,"NATIONAL TRACTOR TRAILER SCHOOL,",VOCATIONAL - VET SCHOOLS ONLY,6,3,"$19,218.00 "
2016,5620,4765,CUNY GRAD SCH AND UNIV CENTER,1-CUNY SR,6,3.25,"$93,449.40 "
2016,765,6467,ST JOSEPH HOSP SCH NURS SYRACUSE,5-INDEPENDENT,6,5.21,"$3,803.23 "
2016,5110,2823,ST JOHNS UNIVERSITY - GRAD,5-INDEPENDENT,6,5,"$71,460.00 "
2016,5799,2834,EXCELSIOR COLLEGE GRAD,5-INDEPENDENT,6,3.17,"$84,940.00 "
2016,5955,2825,ST JOSEPHS COLLEGE,5-INDEPENDENT,6,3.38,"$92,576.25 "
2016,890,2840,SUNY UPSTATE MEDICAL UNIV,3-SUNY SO,6,5.13,"$15,632.18 "
2016,7732,2678,BRYANT & STRATTON BUFFALO,6-BUS. DEGREE,6,6,"$2,850.00 "
2016,845,2813,SARAH LAWRENCE COLLEGE,5-INDEPENDENT,5,5,"$2,500.00 "
2016,5140,2894,UNIVERSITY OF ROCHESTER,5-INDEPENDENT,5,3,"$95,525.00 "
2016,2225,2879,SULLIVAN COMMUNITY COLLEGE,4-SUNY CC,5,4.5,"$16,066.00 "
2016,5403,2751,LONG ISLAND UNIVERSITY,5-INDEPENDENT,5,2.75,"$67,665.00 "
2016,1099,9769,METROPOLITAN COLLEGE OF NY,5-INDEPENDENT,5,4,"$17,559.60 "
2016,5310,2791,PACE UNIVERSITY GRAD,5-INDEPENDENT,5,3.13,"$63,070.00 "
2016,5270,2689,CUNY HUNTER COLLEGE GRAD,1-CUNY SR,5,2.75,"$86,848.43 "
2016,2045,7304,CULINARY INSTITUTE OF AMERICA,5-INDEPENDENT,5,4.25,"$14,093.75 "
2016,1045,2900,WEBB INST OF NAVAL ARCH.,5-INDEPENDENT,5,5,"$3,500.00 "
2016,5725,2778,MOUNT SAINT MARY COLLEGE,5-INDEPENDENT,5,2.88,"$73,214.54 "
2016,7030,8556,BERKELEY COLLEGE,6-BUS. DEGREE,5,4.17,"$15,953.99 "
2016,2321,21700,SWEDISH INST QRTLY PROGRAMS,6-BUS. DEGREE,4,2,"$6,995.01 "
2016,5775,2808,DAEMEN COLLEGE GRAD,5-INDEPENDENT,4,1.75,"$54,447.66 "
2016,410,2759,MANHATTAN SCHOOL OF MUSIC,5-INDEPENDENT,4,4,"$3,000.00 "
2016,5024,2857,SUNY COLLEGE DELHI NURSING PROG,3-SUNY SO,4,2.5,"$59,754.00 "
2016,2040,2709,CONCORDIA COLLEGE,5-INDEPENDENT,4,3.5,"$3,750.00 "
2016,5680,10286,SUC EMPIRE STATE COLLEGE,3-SUNY SO,4,2.63,"$54,328.10 "
2016,2262,13029,BORICUA COLLEGE,5-INDEPENDENT,4,3,"$20,721.75 "
2016,710,6461,ST ELIZABETH COLG OF NURSING,5-INDEPENDENT,4,1.96,"$9,735.63 "
2016,5000,2666,ADELPHI UNIVERSITY,5-INDEPENDENT,4,2.63,"$49,757.50 "
2016,5034,2744,KEUKA COLLEGE,5-INDEPENDENT,4,3,"$60,450.00 "
2016,7264,20757,BRIARCLIFFE COLLEGE-BOHEMIA,6-BUS. DEGREE,4,4,"$25,980.00 "
2016,5205,2687,CUNY BROOKLYN COLLEGE GRAD,1-CUNY SR,3,3,"$19,410.00 "
2016,7730,2678,BRYANT & STRATTON ALBANY,6-BUS. DEGREE,3,2.5,"$13,740.00 "
2016,1674,11617,NEW YORK  METHODIST HOSPITAL,8-OTHER,3,2,"$15,531.00 "
2016,2178,7466,LAB INST OF MERCHANDISING,6-BUS. DEGREE,3,2.5,"$33,910.00 "
2016,2075,12561,FIVE TOWNS COLLEGE,6-BUS. DEGREE,3,3,"$30,750.00 "
2016,2038,6789,COLUMBIA-GREENE COMMUNITY COLLEGE,4-SUNY CC,3,1.13,"$5,656.00 "
2016,5450,2836,SUNY BINGHAMTON(GRAD),3-SUNY SO,3,1.5,"$51,116.15 "
2016,6732,2678,BRYANT & STRATTON BUFFALO,6-BUS. DEGREE,3,1.5,"$16,836.00 "
2016,5730,2805,ROBERTS WESLEYAN COLLEGE-GRAD,5-INDEPENDENT,3,1.5,"$49,463.50 "
2016,6093,2763,MARIA COLLEGE 4 YR,5-INDEPENDENT,3,2.5,"$17,972.50 "
2016,5415,2821,ST JOHN FISHER COLLEGE-GRADUATE,5-INDEPENDENT,3,1.63,"$52,282.08 "
2016,437,12364,ST PAUL'S SCH NURSING,5-INDEPENDENT,3,2.5,"$16,237.50 "
2016,6262,20757,BRIARCLIFFE COLLEGE,6-BUS. DEGREE,3,1.75,"$6,870.00 "
2016,8502,22878,"NATIONAL TRACTOR TRAILER SCHOOL,",VOCATIONAL - VET SCHOOLS ONLY,3,1.25,"$7,354.50 "
2016,7734,2678,BRYANT & STRATTON ROCHESTER,6-BUS. DEGREE,3,2,"$17,872.50 "
2016,2265,21691,DAVIS COLLEGE,5-INDEPENDENT,2,2,"$17,020.00 "
2016,7725,30955,ASA INSTITUTE OF BUSINESS,6-BUS. DEGREE,2,1,"$1,500.00 "
2016,2093,2763,MARIA COLLEGE-REGULAR DAY,5-INDEPENDENT,2,1,"$3,497.50 "
2016,7895,7405,WOOD TOBE-COBURN SCHOOL,6-BUS. DEGREE,2,1.5,"$8,181.00 "
2016,7736,2678,BRYANT & STRATTON SYRACUSE,6-BUS. DEGREE,2,1,$475.00 
2016,5060,2785,NEW YORK UNIVERSITY GRAD,5-INDEPENDENT,2,0.63,"$20,000.00 "
2016,2140,2795,PAUL SMITHS COLLEGE,5-INDEPENDENT,2,1.5,"$3,747.50 "
2016,5020,2707,COLUMBIA U GRADUATE PROGRAMS,5-INDEPENDENT,2,1.13,"$34,182.50 "
2016,6124,5208,COLL WESTCHESTER 4YR BBA DAY,6-BUS. DEGREE,2,2,"$2,500.00 "
2016,5271,7022,CUNY HERBERT H LEHMAN GRAD,1-CUNY SR,2,1,"$35,397.48 "
2016,5695,11678,SUNY POLYTECHNIC INSTITUTE,3-SUNY SO,2,1,"$19,464.48 "
2016,5720,2712,D'YOUVILLE COLLEGE,5-INDEPENDENT,2,1,"$31,050.00 "
2016,190,6445,CROUSE HOSPITAL,5-INDEPENDENT,2,1.5,"$1,250.00 "
2016,5830,2775,MOLLOY COLLEGE,5-INDEPENDENT,2,1.13,"$33,287.50 "
2016,7738,20937,LONG ISLAND BUSINESS INSTITUTE,6-BUS. DEGREE,2,1.5,"$8,170.50 "
2016,6144,2812,TROCAIRE COLLEGE,5-INDEPENDENT,2,1.5,$725.00 
2016,6045,7304,CULINARY INSTITUTE OF AMERICA,5-INDEPENDENT,2,2.5,"$1,250.00 "
2016,5083,2735,HILBERT COLLEGE,5-INDEPENDENT,1,0.5,$225.00 
2016,6480,8495,JAMESTOWN BUSINESS COLLEGE,6-BUS. DEGREE,1,0.33,"$5,041.57 "
2016,5600,38813,GRADUATE COLLEGE UNION UNIVERSITY,5-INDEPENDENT,1,1,"$6,470.01 "
2016,605,30277,PACIFIC COLLEGE OF ORIENTAL MED,6-BUS. DEGREE,1,0.33,$166.67 
2016,1620,6435,ARNOT OGDEN MEDICAL CENTER,8-OTHER,1,1,"$4,058.00 "
2016,1535,21579,ISABELLA GRAHAM HART SCH PRAC NUR,8-OTHER,1,0.5,$225.00 
2016,5540,2840,SUNY UPSTATE MEDICAL UNIV. (GRAD),3-SUNY SO,1,0.25,"$10,000.00 "
2016,8518,1255,LINCOLN TECHNICAL INSTITUTE,VOCATIONAL - VET SCHOOLS ONLY,1,1,"$3,565.00 "
2016,8507,41676,FINGER LAKES SCHOOL OF MASSAGE,VOCATIONAL - VET SCHOOLS ONLY,1,1,"$6,156.74 "
2016,6121,5208,COLL WESTCHESTER 4YR BBA EVE,6-BUS. DEGREE,1,0.5,"$3,247.50 "
2016,25,6435,ARNOT OGDEN MEDICAL CENTER,8-OTHER,1,1,"$1,500.00 "
2016,210,6448,THE BELANGER SCHOOL OF NURSING,5-INDEPENDENT,1,0.5,$250.00 
2016,2300,2772,MERCY COLLEGE,5-INDEPENDENT,1,1,"$15,034.00 "
2016,438,12364,ST PAUL'S SCH NURSING MED ASSIST,5-INDEPENDENT,1,1,"$6,495.00 "
2016,340,2742,JUILLIARD SCHOOL,5-INDEPENDENT,1,1,"$1,500.00 "
2016,8556,41802,LONG ISLAND NAIL & SKIN CARE INST,VOCATIONAL - VET SCHOOLS ONLY,1,0.5,"$3,247.50 "
2016,6270,25994,NY COLL HEALTH PROF,5-INDEPENDENT,1,1,"$6,495.00 "
2016,5418,4759,CUNY YORK COLLEGE,1-CUNY SR,1,1,$500.00 
2016,355,40953,THE KING'S COLLEGE,5-INDEPENDENT,1,1,"$1,500.00 "
2016,5410,2899,WAGNER COLLEGE,5-INDEPENDENT,1,0.63,"$12,445.00 "
2016,5305,2788,NIAGARA UNIVERSITY GRAD,5-INDEPENDENT,1,0.5,"$15,972.50 "
2016,838,9479,ST PAUL'S SCH NURSING MED/DENTAL,5-INDEPENDENT,1,0.33,"$4,385.33 "
2016,762,2825,ST JOSEPHS COLLEGE - WEEKEND,5-INDEPENDENT,1,0.33,"$2,165.00 "
2016,2315,10727,DEVRY COLLEGE OF NEW YORK,6-BUS. DEGREE,1,0.5,"$3,247.50 "
2016,836,9479,ST PAUL'S SCH NURSING SI,5-INDEPENDENT,1,0.5,"$7,392.50 "
2016,641,2805,ROBERTS WESLEYAN COLLEGE,5-INDEPENDENT,1,0.33,$166.67 
2016,5235,2705,COLLEGE OF SAINT ROSE GRAD,5-INDEPENDENT,1,1,"$6,470.00 "
2016,55,21068,BRAMSON ORT COLLEGE,5-INDEPENDENT,1,1,$500.00 
2016,8557,14890,MADISON ONEIDA BOCES,VOCATIONAL - VET SCHOOLS ONLY,1,0.5,"$2,545.00 "
2016,8559,8611,CUNY HOSTOS CC,VOCATIONAL - VET SCHOOLS ONLY,1,0.25,"$1,623.75 "
