business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
33198,Subway on Jefferson,333 Jefferson St #125,San Francisco,CA,94133,37.807923,-122.417887,"(37.807923, -122.417887)",,33198_20170908,9/8/17 0:00,87,Routine - Unscheduled,33198_20170908_103145,Improper storage of equipment utensils or linens,Low Risk
3862,IMPERIAL GARDEN SEAFOOD RESTAURANT,2626 SAN BRUNO Ave,San Francisco,CA,94134,37.728458,-122.403991,"(37.728458, -122.403991)",14155469666,3862_20170113,1/13/17 0:00,,Reinspection/Followup,,,
82792,Eurest Dining Services @ Pinterest,651 Brannan St.,San Francisco,CA,94103,,,,,82792_20151013,10/13/15 0:00,,New Construction,,,
83844,Taste of Jiangnan,332 Clement St,San Francisco,CA,94118,,,,,83844_20170502,5/2/17 0:00,,Non-inspection site visit,,,
69849,Darren's Cafe,2731 Taylor St,San Francisco,CA,94133,37.807584,-122.41574,"(37.807584, -122.41574)",,69849_20170830,8/30/17 0:00,90,Routine - Unscheduled,69849_20170830_103133,Foods not protected from contamination,Moderate Risk
24025,Kabuki Cinema Balcony Bar,1881 Post St Level 3,San Francisco,CA,94115,37.785183,-122.432697,"(37.785183, -122.432697)",,24025_20170301,3/1/17 0:00,98,Routine - Unscheduled,24025_20170301_103154,Unclean or degraded floors walls or ceilings,Low Risk
90894,Bella 3848,3848 Geary Blvd.,San Francisco,CA,94118,,,,,90894_20170522,5/22/17 0:00,,New Ownership,,,
82853,AT&T Park - Food Cart P2,24 Willie Mays Pl,San Francisco,CA,,,,,,82853_20170424,4/24/17 0:00,100,Routine - Unscheduled,,,
403,HAAGEN-DAZS #561,865 MARKET St,San Francisco,CA,94103,37.784317,-122.407563,"(37.784317, -122.407563)",14155891550,403_20170925,9/25/17 0:00,88,Routine - Unscheduled,403_20170925_103154,Unclean or degraded floors walls or ceilings,Low Risk
3095,Whitcomb Hotel Bar & Grill,1231 MARKET St,San Francisco,CA,94103,37.778357,-122.415182,"(37.778357, -122.415182)",14155628000,3095_20170324,3/24/17 0:00,78,Routine - Unscheduled,3095_20170324_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
1992,GENEVA STEAK HOUSE,5130 MISSION St,San Francisco,CA,94112,37.716242,-122.441183,"(37.716242, -122.441183)",14155404078,1992_20160727,7/27/16 0:00,73,Routine - Unscheduled,1992_20160727_103120,Moderate risk food holding temperature,Moderate Risk
61669,Good Eats Cafe,200 Pine St #160,San Francisco,CA,94104,37.792237,-122.400124,"(37.792237, -122.400124)",14150296633,61669_20170915,9/15/17 0:00,89,Routine - Unscheduled,61669_20170915_103103,High risk food holding temperature,High Risk
79528,Tuyet Mai,547 Hyde St,San Francisco,CA,94109,,,,14155749684,79528_20170802,8/2/17 0:00,86,Routine - Unscheduled,79528_20170802_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
87613,Tommy's Joynt,1101 Geary Blvd,San Francisco,CA,94109,,,,,87613_20170509,5/9/17 0:00,,Complaint,,,
76218,Tenderloin Market & Deli,200 Leavenworth,San Francisco,CA,94102,,,,,76218_20170724,7/24/17 0:00,,Complaint,76218_20170724_103141,Improper food labeling or menu misrepresentation,Low Risk
74722,Cool Tea Bar Waverly,103 Waverly Pl,San Francisco,CA,94108,,,,,74722_20150407,4/7/15 0:00,75,Routine - Unscheduled,74722_20150407_103133,Foods not protected from contamination,Moderate Risk
80679,Mora Taco Truck,1116 Potrero Ave,San Francisco,CA,94124,,,,14155756019,80679_20170124,1/24/17 0:00,,Structural Inspection,,,
65831,Spices Restaurant,291 06th Ave,San Francisco,CA,94118,37.778382,-122.462787,"(37.778382, -122.462787)",,65831_20170726,7/26/17 0:00,77,Routine - Unscheduled,65831_20170726_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
66808,Burger King 3684,819 Van Ness Ave,San Francisco,CA,94109,37.783196,-122.420985,"(37.783196, -122.420985)",,66808_20170621,6/21/17 0:00,,Reinspection/Followup,,,
76477,Z & Y Restaurant,655 Jackson St,San Francisco,CA,94133,,,,,76477_20170106,1/6/17 0:00,69,Routine - Unscheduled,76477_20170106_103102,Unclean hands or improper use of gloves,High Risk
2109,ANH HONG PHU-NHUAN RESTAURANT,808 GEARY St,San Francisco,CA,94109,37.786354,-122.416628,"(37.786354, -122.416628)",,2109_20170216,2/16/17 0:00,,Reinspection/Followup,,,
91035,Koja Kitchen,601 Mission Bay Blvd,San Francisco,CA,94158,,,,14158833319,91035_20170607,6/7/17 0:00,82,Routine - Unscheduled,91035_20170607_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
65831,Spices Restaurant,291 06th Ave,San Francisco,CA,94118,37.778382,-122.462787,"(37.778382, -122.462787)",,65831_20170726,7/26/17 0:00,77,Routine - Unscheduled,65831_20170726_103154,Unclean or degraded floors walls or ceilings,Low Risk
65348,Wok And Go,2700 24th St,San Francisco,CA,94110,37.752988,-122.406682,"(37.752988, -122.406682)",,65348_20170627,6/27/17 0:00,70,Routine - Unscheduled,65348_20170627_103147,Inadequate ventilation or lighting,Low Risk
2523,VENICE PIZZA AND RESTAURANT,5228 MISSION St,San Francisco,CA,94112,37.715315,-122.442007,"(37.715315, -122.442007)",,2523_20170810,8/10/17 0:00,,Reinspection/Followup,,,
2104,Olympic Flame Cafe,553 Geary St,San Francisco,CA,94102,37.786803,-122.412467,"(37.786803, -122.412467)",,2104_20170130,1/30/17 0:00,66,Routine - Unscheduled,2104_20170130_103133,Foods not protected from contamination,Moderate Risk
67564,ITHAI,720 Post St,San Francisco,CA,94109,37.787691,-122.413717,"(37.787691, -122.413717)",,67564_20170804,8/4/17 0:00,67,Routine - Unscheduled,67564_20170804_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
34885,Chop Sticks Fast Food,4615 MISSION St,San Francisco,CA,94112,37.724503,-122.434934,"(37.724503, -122.434934)",,34885_20170301,3/1/17 0:00,79,Routine - Unscheduled,34885_20170301_103120,Moderate risk food holding temperature,Moderate Risk
26149,Mrs. Fields Cookies,865 Market St 9000,San Francisco,CA,94103,37.784317,-122.407563,"(37.784317, -122.407563)",14155971993,26149_20170330,3/30/17 0:00,88,Routine - Unscheduled,26149_20170330_103133,Foods not protected from contamination,Moderate Risk
3757,EL VALENCIANO,1153 VALENCIA St,San Francisco,CA,94110,37.754434,-122.420846,"(37.754434, -122.420846)",14155829561,3757_20170817,8/17/17 0:00,83,Routine - Unscheduled,3757_20170817_103131,Moderate risk vermin infestation,Moderate Risk
57630,The Dry Dock,2118 Greenwich St,San Francisco,CA,94123,37.799048,-122.435353,"(37.799048, -122.435353)",,57630_20170918,9/18/17 0:00,,Reinspection/Followup,,,
2592,Starbucks Coffee,201 Powell St,San Francisco,CA,94102,37.786804,-122.408135,"(37.786804, -122.408135)",,2592_20170309,3/9/17 0:00,87,Routine - Unscheduled,2592_20170309_103133,Foods not protected from contamination,Moderate Risk
86647,Da Cafe,407 Clement St,San Francisco,CA,94118,,,,,86647_20161222,12/22/16 0:00,,Reinspection/Followup,,,
64881,New Alternatives,1600 GUERRERO St,San Francisco,CA,94110,37.745437,-122.422345,"(37.745437, -122.422345)",,64881_20170224,2/24/17 0:00,94,Routine - Unscheduled,64881_20170224_103157,Food safety certificate or food handler card not available,Low Risk
84456,Zaytoon,607 Divisadero St,San Francisco,CA,94117,,,,14150871945,84456_20160927,9/27/16 0:00,,New Construction,,,
88657,Fang Yuan Kitchen,31 Cambon Dr,San Francisco,CA,94132,,,,14155278848,88657_20170413,4/13/17 0:00,81,Routine - Unscheduled,88657_20170413_103103,High risk food holding temperature,High Risk
78215,Mission Chinese Food SF,2234 Mission St,San Francisco,CA,94110,,,,14155862800,78215_20170717,7/17/17 0:00,72,Routine - Unscheduled,78215_20170717_103155,Unapproved  living quarters in food facility,Low Risk
76826,Wing Lee Bakery,503 Clement St,San Francisco,CA,94118,,,,,76826_20170302,3/2/17 0:00,79,Routine - Unscheduled,76826_20170302_103132,Improper thawing methods,Moderate Risk
32671,La Taqueria Guadalajara,3146 24th St,San Francisco,CA,94110,37.752512,-122.415109,"(37.752512, -122.415109)",14155644892,32671_20170110,1/10/17 0:00,70,Routine - Unscheduled,32671_20170110_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
4085,HOCKEY HAVEN,3625 BALBOA St,San Francisco,CA,94121,37.775663,-122.49781,"(37.775663, -122.49781)",,4085_20170224,2/24/17 0:00,98,Routine - Unscheduled,4085_20170224_103154,Unclean or degraded floors walls or ceilings,Low Risk
4935,Lebeau's Nob Hill Market,1263 Leavenworth St,San Francisco,CA,94109,37.792854,-122.416114,"(37.792854, -122.416114)",,4935_20170822,8/22/17 0:00,85,Routine - Unscheduled,4935_20170822_103103,High risk food holding temperature,High Risk
68696,Xiao Long Bao,625 Clement St,San Francisco,CA,,37.783079,-122.466017,"(37.783079, -122.466017)",,68696_20170810,8/10/17 0:00,79,Routine - Unscheduled,68696_20170810_103161,Low risk vermin infestation,Low Risk
36048,Nas Coffee,101 Spear St A-9,San Francisco,CA,94105,37.792577,-122.393992,"(37.792577, -122.393992)",,36048_20170317,3/17/17 0:00,80,Routine - Unscheduled,36048_20170317_103161,Low risk vermin infestation,Low Risk
90428,McDonald's,609 Market St.,San Francisco,CA,94105,,,,,90428_20170217,2/17/17 0:00,84,Routine - Unscheduled,90428_20170217_103129,Insufficient hot water or running water,Moderate Risk
86180,"Tian Tian Market, Inc.",1117 Stockton St,San Francisco,CA,94133,,,,,86180_20170823,8/23/17 0:00,86,Routine - Unscheduled,86180_20170823_103142,Unclean nonfood contact surfaces,Low Risk
63287,Indian Oven,233 Fillmore St,San Francisco,CA,94117,37.771682,-122.430427,"(37.771682, -122.430427)",,63287_20170612,6/12/17 0:00,65,Routine - Unscheduled,63287_20170612_103105,Improper cooling methods,High Risk
78028,The Clay Pot House LLC,1000 Clement St,San Francisco,CA,94118,,,,,78028_20170721,7/21/17 0:00,83,Routine - Unscheduled,78028_20170721_103161,Low risk vermin infestation,Low Risk
7757,CAKE GALLERY,290 09th St,San Francisco,CA,94103,37.768357,-122.419792,"(37.768357, -122.419792)",14155560552,7757_20170131,1/31/17 0:00,92,Routine - Unscheduled,7757_20170131_103154,Unclean or degraded floors walls or ceilings,Low Risk
10373,El Tonayense #1,1717 Harrison St,San Francisco,CA,,37.769426,-122.413446,"(37.769426, -122.413446)",14155556127,10373_20160528,5/28/16 0:00,85,Routine - Unscheduled,10373_20160528_103143,Inadequate warewashing facilities or equipment,Low Risk
58659,Bread and Cocoa,199 Sutter St,San Francisco,CA,94104,37.789781,-122.403792,"(37.789781, -122.403792)",,58659_20170111,1/11/17 0:00,91,Routine - Unscheduled,58659_20170111_103156,Permit license or inspection report not posted,Low Risk
25651,Beverages & More,1301 Van Ness Ave,San Francisco,CA,94109,37.787794,-122.421924,"(37.787794, -122.421924)",,25651_20170710,7/10/17 0:00,,Reinspection/Followup,,,
83759,Eatsa,"121 Spear St., B08",San Francisco,CA,94105,,,,,83759_20150810,8/10/15 0:00,,New Construction,,,
91989,Kuma Sushi + Sake,1040 Polk St,San Francisco,CA,94109,,,,,91989_20170803,8/3/17 0:00,,Non-inspection site visit,,,
510,Donut Time,2401 Noriega St,San Francisco,CA,94122,37.753633,-122.48954,"(37.753633, -122.48954)",,510_20170919,9/19/17 0:00,88,Routine - Unscheduled,510_20170919_103154,Unclean or degraded floors walls or ceilings,Low Risk
82345,Blaze Pizza Fast-Fire'd,3251 20th Ave #157,San Francisco,CA,94132,,,,14156585880,82345_20170214,2/14/17 0:00,84,Routine - Unscheduled,82345_20170214_103120,Moderate risk food holding temperature,Moderate Risk
70996,Hong Kong Lounge,5322 Geary Blvd,San Francisco,CA,94121,37.780538,-122.476632,"(37.780538, -122.476632)",,70996_20170911,9/11/17 0:00,,Non-inspection site visit,,,
2646,THE PHOENIX BAR & RESTAURANT,811 VALENCIA St,San Francisco,CA,94110,37.759823,-122.421346,"(37.759823, -122.421346)",,2646_20170926,9/26/17 0:00,90,Routine - Unscheduled,2646_20170926_103161,Low risk vermin infestation,Low Risk
75258,The Battery - Main Kitchen,717 Battery St 1st Floor,San Francisco,CA,94111,,,,,75258_20170227,2/27/17 0:00,,Non-inspection site visit,,,
90142,"Kinara, LLC",710 Post St,San Francisco,CA,94102,,,,,90142_20170525,5/25/17 0:00,,Non-inspection site visit,,,
82869,Szechuan Taste Restaurant Inc,917 Taraval St,San Francisco,CA,94116,,,,14155688383,82869_20170801,8/1/17 0:00,63,Routine - Unscheduled,82869_20170801_103102,Unclean hands or improper use of gloves,High Risk
72024,Tacobar,2401 California St,San Francisco,CA,94115,,,,14155677745,72024_20170508,5/8/17 0:00,90,Routine - Unscheduled,72024_20170508_103131,Moderate risk vermin infestation,Moderate Risk
1318,GORDO TAQUERIA #6,5450 GEARY Blvd,San Francisco,CA,94121,37.780517,-122.477804,"(37.780517, -122.477804)",,1318_20170725,7/25/17 0:00,80,Routine - Unscheduled,1318_20170725_103109,Unclean or unsanitary food contact surfaces,High Risk
79961,Taqueria El Farolito #10,358 Beach St,San Francisco,CA,94133,,,,,79961_20170109,1/9/17 0:00,86,Routine - Unscheduled,79961_20170109_103131,Moderate risk vermin infestation,Moderate Risk
80079,Quickly,2800 Leavenworth St #A11,San Francisco,CA,94133,,,,,80079_20170906,9/6/17 0:00,92,Routine - Unscheduled,80079_20170906_103138,Improper storage use or identification of toxic substances,Low Risk
92154,Poke Bowl,3251 20th Ave 250A,San Francisco,CA,94132,,,,,92154_20170906,9/6/17 0:00,92,Routine - Unscheduled,92154_20170906_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
5940,Sts. Peter & Paul School,666 Filbert St,San Francisco,CA,94133,37.801278,-122.410384,"(37.801278, -122.410384)",,5940_20170321,3/21/17 0:00,92,Routine - Unscheduled,5940_20170321_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
70418,San Francisco Cooking School,690 Van Ness Ave,San Francisco,CA,94102,,,,,70418_20170223,2/23/17 0:00,96,Routine - Unscheduled,70418_20170223_103127,Noncompliance with HAACP plan or variance,Moderate Risk
71682,Bernie's,50 Post St #8,San Francisco,CA,94104,37.789064,-122.402861,"(37.789064, -122.402861)",,71682_20170112,1/12/17 0:00,94,Routine - Unscheduled,71682_20170112_103157,Food safety certificate or food handler card not available,Low Risk
5071,CAFE-ROSSO,1600 HOLLOWAY Ave,San Francisco,CA,94132,37.720851,-122.477084,"(37.720851, -122.477084)",14155400923,5071_20170210,2/10/17 0:00,90,Routine - Unscheduled,5071_20170210_103129,Insufficient hot water or running water,Moderate Risk
1613,BRICK HOUSE CAFE,426 BRANNAN St,San Francisco,CA,94107,37.779534,-122.395099,"(37.779534, -122.395099)",,1613_20170829,8/29/17 0:00,,Reinspection/Followup,,,
7087,VALENCIA FARMER'S MARKET,1299 VALENCIA St,San Francisco,CA,94110,37.752162,-122.420585,"(37.752162, -122.420585)",14155286863,7087_20170817,8/17/17 0:00,90,Routine - Unscheduled,7087_20170817_103161,Low risk vermin infestation,Low Risk
61861,SO,1010 BRYANT St,San Francisco,CA,94103,37.772264,-122.407339,"(37.772264, -122.407339)",,61861_20170130,1/30/17 0:00,60,Routine - Unscheduled,61861_20170130_103144,Unapproved or unmaintained equipment or utensils,Low Risk
61187,The Deli Lama,150 TOLAND St #7,San Francisco,CA,94124,37.746322,-122.396793,"(37.746322, -122.396793)",,61187_20170801,8/1/17 0:00,92,Routine - Unscheduled,61187_20170801_103120,Moderate risk food holding temperature,Moderate Risk
82607,J & Y Cafe Inc.,2546 San Bruno Ave,San Francisco,CA,94134,,,,,82607_20170803,8/3/17 0:00,72,Routine - Unscheduled,82607_20170803_103154,Unclean or degraded floors walls or ceilings,Low Risk
82413,Farmhouse Kitchen Thai Cuisine,710 Florida St,San Francisco,CA,94110,,,,,82413_20170224,2/24/17 0:00,,Reinspection/Followup,,,
84205,Common Sage,1552 Polk St,San Francisco,CA,94109,,,,,84205_20170829,8/29/17 0:00,85,Routine - Unscheduled,84205_20170829_103131,Moderate risk vermin infestation,Moderate Risk
92409,Iron Horse,25 Maiden Ln,San Francisco,CA,94108,,,,,92409_20170726,7/26/17 0:00,,Non-inspection site visit,,,
5875,THURGOOD MARSHALL HIGH SCHOOL,45 CONKLING St,San Francisco,CA,94124,,,,14155695611,5875_20170213,2/13/17 0:00,94,Routine - Unscheduled,5875_20170213_103131,Moderate risk vermin infestation,Moderate Risk
85835,New World Market,5641 Geary Blvd,San Francisco,CA,94121,,,,14155758810,85835_20170228,2/28/17 0:00,69,Routine - Unscheduled,85835_20170228_103104,Unauthorized or unsafe use of time as a public health control measure,High Risk
90930,Olea Restaurant,1494 California St,San Francisco,CA,94109,,,,,90930_20170720,7/20/17 0:00,94,Routine - Unscheduled,90930_20170720_103161,Low risk vermin infestation,Low Risk
14575,CITY PRODUCE,174 06th St,San Francisco,CA,94103,37.774722,-122.406761,"(37.774722, -122.406761)",14155760272,14575_20170221,2/21/17 0:00,96,Routine - Unscheduled,14575_20170221_103139,Improper food storage,Low Risk
69066,Hayes Valley Bakeworks,550 Gough St,San Francisco,CA,,37.778299,-122.423187,"(37.778299, -122.423187)",,69066_20170728,7/28/17 0:00,94,Routine - Unscheduled,69066_20170728_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
18538,Farm Fresh to You,1 Ferry Building  #9,San Francisco,CA,94111,37.795225,-122.39377,"(37.795225, -122.39377)",,18538_20170710,7/10/17 0:00,98,Routine - Unscheduled,18538_20170710_103154,Unclean or degraded floors walls or ceilings,Low Risk
81167,Kan Ramen,229 Columbus Ave,San Francisco,CA,94133,,,,14155316027,81167_20170419,4/19/17 0:00,87,Routine - Unscheduled,81167_20170419_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
78375,AT&T PARK - Draft Beer Cart,24 Willie Mays Plaza,San Francisco,CA,94107,,,,,78375_20170919,9/19/17 0:00,100,Routine - Unscheduled,,,
5905,MARINA MIDDLE SCHOOL,3500 FILLMORE St,San Francisco,CA,94123,37.801776,-122.43641,"(37.801776, -122.43641)",14155743495,5905_20170313,3/13/17 0:00,86,Routine - Unscheduled,5905_20170313_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
81298,The Sanctuary Shelter,201 08th St,San Francisco,CA,94103,,,,14155483300,81298_20170327,3/27/17 0:00,96,Routine - Unscheduled,81298_20170327_103142,Unclean nonfood contact surfaces,Low Risk
83805,Prima Cafe,215 Fremont St Suite 5B,San Francisco,CA,94105,,,,,83805_20170215,2/15/17 0:00,83,Routine - Unscheduled,83805_20170215_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
5640,AT&T - ROOM 2106 GILROY GARLIC [145172],24 WILLIE MAYS PLAZA 2.03.02  2106,San Francisco,CA,94107,37.778382,-122.391151,"(37.778382, -122.391151)",14155971500,5640_20170424,4/24/17 0:00,96,Routine - Unscheduled,5640_20170424_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
5823,WEBSTER ELEMENTARY SCHOOL,465 MISSOURI St,San Francisco,CA,94107,37.760474,-122.396296,"(37.760474, -122.396296)",14155695787,5823_20170206,2/6/17 0:00,96,Routine - Unscheduled,5823_20170206_103120,Moderate risk food holding temperature,Moderate Risk
30156,Grace Cathedral,1100 California St,San Francisco,CA,94108,37.791538,-122.413334,"(37.791538, -122.413334)",,30156_20170227,2/27/17 0:00,100,Routine - Unscheduled,,,
81606,Jo Jo's Cafe,1537 Ocean Ave,San Francisco,CA,94112,,,,14155459618,81606_20170531,5/31/17 0:00,88,Routine - Unscheduled,81606_20170531_103154,Unclean or degraded floors walls or ceilings,Low Risk
3607,Station Cafe,1 ZOO Rd,San Francisco,CA,94132,37.73017,-122.502535,"(37.73017, -122.502535)",14159459537,3607_20151009,10/9/15 0:00,,New Construction,,,
4952,CHEVRON STATIONS INC. #1727,2998 SAN JOSE Ave,San Francisco,CA,94112,37.711558,-122.45561,"(37.711558, -122.45561)",14155581146,4952_20170629,6/29/17 0:00,96,Routine - Unscheduled,4952_20170629_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
85166,La Boulangerie de San Francisco,1909 Union St,San Francisco,CA,94123,,,,,85166_20170823,8/23/17 0:00,83,Routine - Unscheduled,85166_20170823_103161,Low risk vermin infestation,Low Risk
78070,Uno Dos Taco,595 Market St Suite 160,San Francisco,CA,94105,,,,,78070_20170117,1/17/17 0:00,76,Routine - Unscheduled,78070_20170117_103105,Improper cooling methods,High Risk
87939,Humphry Slocombe Ice Cream,TFF Event Operations,San Francisco,CA,,,,,,87939_20170629,6/29/17 0:00,,Structural Inspection,,,
88099,Fair Trade Cafe LLC,75 Hawthorne St,San Francisco,CA,94105,,,,,88099_20170419,4/19/17 0:00,98,Routine - Unscheduled,88099_20170419_103161,Low risk vermin infestation,Low Risk
6965,Hang Seng Meat Market,834 Jackson St,San Francisco,CA,94133,37.795788,-122.408834,"(37.795788, -122.408834)",,6965_20170809,8/9/17 0:00,75,Routine - Unscheduled,6965_20170809_103142,Unclean nonfood contact surfaces,Low Risk
92022,Kabob Trolley #3,428 11th St,San Francisco,CA,94103,,,,14155409756,92022_20170617,6/17/17 0:00,98,Routine - Unscheduled,92022_20170617_103145,Improper storage of equipment utensils or linens,Low Risk
63413,Mymy,1500 California St,San Francisco,CA,94109,37.790798,-122.419214,"(37.790798, -122.419214)",14155807466,63413_20170202,2/2/17 0:00,94,Routine - Unscheduled,63413_20170202_103120,Moderate risk food holding temperature,Moderate Risk
1566,Asia Chinese Food #2,350 Bay St,San Francisco,CA,94133,37.805758,-122.412804,"(37.805758, -122.412804)",,1566_20170918,9/18/17 0:00,79,Routine - Unscheduled,1566_20170918_103105,Improper cooling methods,High Risk
33527,Popeyes Chicken & Biscuits,1426 Fillmore St Space T,San Francisco,CA,94115,37.782817,-122.432577,"(37.782817, -122.432577)",,33527_20170302,3/2/17 0:00,,Complaint,33527_20170302_103154,Unclean or degraded floors walls or ceilings,Low Risk
74959,Happy Donuts,2600 Bayshore Blvd,San Francisco,CA,94134,,,,,74959_20170926,9/26/17 0:00,86,Routine - Unscheduled,74959_20170926_103154,Unclean or degraded floors walls or ceilings,Low Risk
645,TAN-TAN,1825 POST St #223,San Francisco,CA,94115,37.785274,-122.431918,"(37.785274, -122.431918)",14155346260,645_20170405,4/5/17 0:00,93,Routine - Unscheduled,645_20170405_103103,High risk food holding temperature,High Risk
5183,St Mary's Cathedral/Convention Center,1111 Gough St,San Francisco,CA,94109,37.784361,-122.424554,"(37.784361, -122.424554)",,5183_20170601,6/1/17 0:00,,Reinspection/Followup,,,
79334,Southside Spirit House,575 Howard St,San Francisco,CA,94105,,,,,79334_20170321,3/21/17 0:00,87,Routine - Unscheduled,79334_20170321_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
81290,Terrace Cafe,"2100 Webster St., # 108",San Francisco,CA,94115,,,,,81290_20170714,7/14/17 0:00,,Non-inspection site visit,,,
19417,Starbucks,5 03rd St,San Francisco,CA,94103,37.787569,-122.403349,"(37.787569, -122.403349)",,19417_20170224,2/24/17 0:00,96,Routine - Unscheduled,19417_20170224_103154,Unclean or degraded floors walls or ceilings,Low Risk
90580,Biondivino,1415 Green St,San Francisco,CA,94109,,,,14155672320,90580_20170315,3/15/17 0:00,100,Routine - Unscheduled,,,
34708,Piqueos LLC,830 CORTLAND Ave,San Francisco,CA,94110,37.738893,-122.414078,"(37.738893, -122.414078)",14155288812,34708_20170306,3/6/17 0:00,96,Routine - Unscheduled,34708_20170306_103154,Unclean or degraded floors walls or ceilings,Low Risk
80280,Fire of Brazil Express,845 Market St Box A,San Francisco,CA,94103,,,,,80280_20170329,3/29/17 0:00,,Reinspection/Followup,,,
85917,Saucy Asian,3801 17th St,San Francisco,CA,94110,,,,14155481661,85917_20170530,5/30/17 0:00,,New Ownership,,,
85176,Pho 2000,637 Larkin St,San Francisco,CA,94109,,,,14155471188,85176_20170828,8/28/17 0:00,68,Routine - Unscheduled,85176_20170828_103154,Unclean or degraded floors walls or ceilings,Low Risk
62573,"Guzman's Produce Market, Inc.",5229 MISSION St,San Francisco,CA,94112,37.71514,-122.441997,"(37.71514, -122.441997)",,62573_20170914,9/14/17 0:00,83,Routine - Unscheduled,62573_20170914_103138,Improper storage use or identification of toxic substances,Low Risk
90510,Delish Dish Kitchen Inc.,2109 Clement St.,San Francisco,CA,94121,,,,,90510_20170228,2/28/17 0:00,,New Ownership,,,
573,MUFFIN'S MUFFIN,123 02nd St,San Francisco,CA,94105,37.787755,-122.399372,"(37.787755, -122.399372)",,573_20170119,1/19/17 0:00,86,Routine - Unscheduled,573_20170119_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
19138,Pho Ha Tien,1900 OCEAN Ave,San Francisco,CA,94127,37.725306,-122.462261,"(37.725306, -122.462261)",,19138_20170302,3/2/17 0:00,89,Routine - Unscheduled,19138_20170302_103105,Improper cooling methods,High Risk
5017,COLLEGE MARKET,995 ELLIS St,San Francisco,CA,94109,37.783613,-122.422397,"(37.783613, -122.422397)",,5017_20170302,3/2/17 0:00,,Reinspection/Followup,,,
1788,EXECUTIVE CAFE,150 EXECUTIVE PARK Blvd 2000,San Francisco,CA,94134,37.711323,-122.393371,"(37.711323, -122.393371)",14155532612,1788_20170124,1/24/17 0:00,87,Routine - Unscheduled,1788_20170124_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
5999,The Salvation Army,1156 Valencia St,San Francisco,CA,94110,37.754397,-122.420915,"(37.754397, -122.420915)",14155640260,5999_20170109,1/9/17 0:00,94,Routine - Unscheduled,5999_20170109_103161,Low risk vermin infestation,Low Risk
69978,Capt. Eddie Rickenbacker's,133 02nd St,San Francisco,CA,94105,37.787629,-122.399216,"(37.787629, -122.399216)",,69978_20170228,2/28/17 0:00,89,Routine - Unscheduled,69978_20170228_103143,Inadequate warewashing facilities or equipment,Low Risk
69127,Giant Burrito,353 Bayshore Blvd,San Francisco,CA,94124,37.741959,-122.405378,"(37.741959, -122.405378)",,69127_20170308,3/8/17 0:00,100,Routine - Unscheduled,,,
89495,The Sarap Shop LLC,428 11th St,San Francisco,CA,94103,,,,14150740747,89495_20170726,7/26/17 0:00,96,Routine - Unscheduled,89495_20170726_103159,Worker safety hazards,Low Risk
90813,Kaisen Sushi,71 5th St,San Francisco,CA,94103,,,,,90813_20170512,5/12/17 0:00,92,Routine - Unscheduled,90813_20170512_103133,Foods not protected from contamination,Moderate Risk
72027,Griddle Fresh,4007 24th St,San Francisco,CA,94114,,,,14159351689,72027_20170830,8/30/17 0:00,82,Routine - Unscheduled,72027_20170830_103139,Improper food storage,Low Risk
3607,Station Cafe,1 ZOO Rd,San Francisco,CA,94132,37.73017,-122.502535,"(37.73017, -122.502535)",14159459537,3607_20160527,5/27/16 0:00,92,Routine - Unscheduled,3607_20160527_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
84690,Target Store T3203-Starbucks,1830 Ocean Ave,San Francisco,CA,94112,,,,14152307613,84690_20170328,3/28/17 0:00,94,Routine - Unscheduled,84690_20170328_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
90315,BeQue Restaurant,1581 Webster St 145,San Francisco,CA,94115,,,,14158231170,90315_20170329,3/29/17 0:00,90,Routine - Unscheduled,90315_20170329_103143,Inadequate warewashing facilities or equipment,Low Risk
3118,Hyatt Union Square Main Kitchen,345 Stockton St Flr 3B,San Francisco,CA,94108,37.788944,-122.406884,"(37.788944, -122.406884)",,3118_20170426,4/26/17 0:00,92,Routine - Unscheduled,3118_20170426_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
